HT_AT_DATE,DATE,HT,AT,HT_RD,AT_RD,HT_ELO,AT_ELO,HT_HPG,AT_HPG,HT_PREV_SC,AT_PREV_SC,HT_WL_RATIO,AT_WL_RATIO,HT_AVG_SC,AT_AVG_SC,HT_SC,AT_SC
LAA_OAK_2022-08-03,2022-08-03,5,24,-51.0,-113.0,1474.9468427524,1467.47609971639,7.573333333333333,7.029126213592233,9.0,1.0,0.6304347826086957,0.5846153846153846,3.8133333333333335,3.436893203883495,3.0,1.0
HOU_BOS_2022-08-03,2022-08-03,13,23,118.0,-30.0,1566.80395054757,1510.13313601886,8.0,8.625,6.0,1.0,1.8108108108108107,0.9622641509433962,4.480769230769231,4.384615384615385,1.0,2.0
TEX_BAL_2022-08-03,2022-08-03,11,18,5.0,1.0,1475.25467531214,1495.58090938939,8.108910891089108,7.903846153846154,3.0,6.0,0.8035714285714286,1.0392156862745099,4.534653465346534,4.211538461538462,2.0,8.0
CLE_ARI_2022-08-03,2022-08-03,15,4,16.0,-35.0,1507.74057355397,1472.84568008495,8.598039215686274,7.352941176470588,3.0,6.0,1.0816326530612246,0.7894736842105263,4.431372549019608,4.205882352941177,7.0,4.0
STL_CHC_2022-08-04,2022-08-04,28,25,73.0,-68.0,1532.35946688484,1461.93315920466,8.563106796116505,8.257425742574258,6.0,0.0,1.1458333333333333,0.6833333333333333,4.631067961165049,4.237623762376238,7.0,2.0
MIN_TOR_2022-08-04,2022-08-04,17,9,29.0,62.0,1506.24959240344,1543.01160576278,8.442307692307692,9.0,4.0,2.0,1.1224489795918366,1.2608695652173914,4.519230769230769,4.8076923076923075,3.0,9.0
DET_TB_2022-08-04,2022-08-04,22,8,-125.0,26.0,1454.1595359583,1533.33605649772,7.443396226415095,8.11111111111111,1.0,3.0,0.65625,1.1951219512195121,3.207547169811321,4.111111111111111,2.0,6.0
NYM_ATL_2022-08-04,2022-08-04,14,26,105.0,90.0,1546.11547271949,1560.32295206156,8.754901960784315,8.438095238095238,9.0,1.0,1.7567567567567568,1.5,4.7254901960784315,4.761904761904762,6.0,4.0
PHI_WSH_2022-08-04,2022-08-04,19,3,48.0,-127.0,1525.61137588092,1437.00458491938,8.375,8.273809523809524,3.0,5.0,1.1666666666666667,0.6153846153846154,4.615384615384615,3.9166666666666665,5.0,4.0
SD_COL_2022-08-04,2022-08-04,10,6,47.0,-94.0,1519.1007779458,1462.62056962156,8.197802197802197,8.942307692307692,3.0,2.0,1.2195121951219512,0.7627118644067796,4.527472527472527,4.480769230769231,3.0,7.0
LAA_OAK_2022-08-04,2022-08-04,5,24,-49.0,-115.0,1472.89392836536,1469.52901410343,7.565789473684211,7.028846153846154,3.0,1.0,0.6521739130434783,0.5757575757575758,3.8026315789473686,3.4134615384615383,7.0,8.0
SF_LAD_2022-08-04,2022-08-04,27,29,10.0,184.0,1517.87122683973,1606.7462906102,7.8493150684931505,8.787878787878787,5.0,9.0,1.0277777777777777,2.0,4.616438356164384,5.202020202020202,0.0,3.0
PIT_MIL_2022-08-04,2022-08-04,20,2,-151.0,37.0,1435.61513735931,1520.18654314584,7.201923076923077,8.086538461538462,8.0,7.0,0.6774193548387096,1.2127659574468086,3.6153846153846154,4.653846153846154,5.0,4.0
SD_COL_2022-08-04,2022-08-04,10,6,43.0,-90.0,1519.1007779458,1462.62056962156,8.206521739130435,8.99047619047619,3.0,7.0,1.1904761904761905,0.7796610169491526,4.510869565217392,4.504761904761905,9.0,1.0
LAA_OAK_2022-08-04,2022-08-04,5,24,-50.0,-114.0,1472.89392836536,1469.52901410343,7.584415584415584,7.038095238095238,7.0,8.0,0.6382978723404256,0.5909090909090909,3.844155844155844,3.4571428571428573,1.0,3.0
STL_CHC_2022-08-04,2022-08-04,28,25,78.0,-73.0,1532.35946688484,1461.93315920466,8.576923076923077,8.196078431372548,7.0,2.0,1.1666666666666667,0.6721311475409836,4.653846153846154,4.215686274509804,4.0,3.0
CLE_HOU_2022-08-04,2022-08-04,15,13,19.0,117.0,1509.45929533427,1568.9141590469,8.601941747572816,8.00952380952381,7.0,1.0,1.1020408163265305,1.763157894736842,4.456310679611651,4.447619047619048,0.0,6.0
SF_LAD_2022-08-04,2022-08-04,27,29,7.0,187.0,1517.87122683973,1606.7462906102,7.851351351351352,8.76,0.0,3.0,1.0,2.0303030303030303,4.554054054054054,5.18,3.0,5.0
DET_TB_2022-08-05,2022-08-05,22,8,-129.0,30.0,1452.13693078707,1535.35866166895,7.429906542056075,8.153846153846153,2.0,6.0,0.6461538461538462,1.2195121951219512,3.196261682242991,4.131868131868132,3.0,5.0
PHI_WSH_2022-08-05,2022-08-05,19,3,49.0,-128.0,1526.44997808492,1436.16598271538,8.361904761904762,8.305882352941177,5.0,4.0,1.1875,0.6037735849056604,4.619047619047619,3.9176470588235293,7.0,2.0
BAL_PIT_2022-08-05,2022-08-05,18,20,7.0,-150.0,1497.7165217029,1437.35989782745,7.914285714285715,7.247619047619048,8.0,5.0,1.0588235294117647,0.6935483870967742,4.247619047619048,3.6285714285714286,1.0,0.0
NYM_ATL_2022-08-05,2022-08-05,14,26,107.0,88.0,1547.89549108506,1558.54293369599,8.757281553398059,8.424528301886792,6.0,4.0,1.7837837837837838,1.4651162790697674,4.737864077669903,4.754716981132075,6.0,9.0
KC_BOS_2022-08-05,2022-08-05,12,23,-116.0,-29.0,1452.95972066551,1505.18336753247,8.246913580246913,8.59047619047619,8.0,2.0,0.5882352941176471,0.9811320754716981,3.876543209876543,4.3619047619047615,7.0,3.0
TEX_CWS_2022-08-05,2022-08-05,11,16,-1.0,-23.0,1474.57521115549,1514.26519697774,8.127450980392156,8.946666666666667,2.0,4.0,0.7894736842105263,0.9230769230769231,4.509803921568627,4.453333333333333,3.0,2.0
CLE_HOU_2022-08-05,2022-08-05,15,13,13.0,123.0,1506.62555605666,1571.74789832451,8.548076923076923,8.037735849056604,0.0,6.0,1.08,1.7894736842105263,4.413461538461538,4.462264150943396,3.0,9.0
CHC_MIA_2022-08-05,2022-08-05,25,7,-74.0,-54.0,1459.96553331113,1470.82879178316,8.20388349514563,7.973333333333334,3.0,3.0,0.6612903225806451,0.7045454545454546,4.203883495145631,3.8933333333333335,2.0,1.0
PHI_WSH_2022-08-06,2022-08-06,19,3,54.0,-133.0,1528.22004279375,1434.39591800655,8.367924528301886,8.244186046511627,7.0,2.0,1.2083333333333333,0.5925925925925926,4.6415094339622645,3.895348837209302,11.0,5.0
STL_NYY_2022-08-06,2022-08-06,28,30,79.0,206.0,1535.81821856844,1576.91001029824,8.552380952380952,8.18867924528302,4.0,3.0,1.1875,1.9444444444444444,4.647619047619048,5.349056603773585,1.0,0.0
MIN_TOR_2022-08-06,2022-08-06,17,9,23.0,68.0,1504.64136564973,1544.61983251649,8.39047619047619,9.038095238095238,3.0,9.0,1.1,1.2826086956521738,4.504761904761905,4.847619047619047,7.0,3.0
KC_BOS_2022-08-06,2022-08-06,12,23,-112.0,-33.0,1451.02764124707,1507.11544695091,8.28048780487805,8.566037735849056,7.0,3.0,0.6078431372549019,0.9629629629629629,3.9146341463414633,4.349056603773585,5.0,4.0
NYM_ATL_2022-08-06,2022-08-06,14,26,104.0,91.0,1547.71721367015,1558.7212111109,8.788461538461538,8.476635514018692,6.0,9.0,1.736842105263158,1.4883720930232558,4.75,4.794392523364486,6.0,2.0
OAK_SF_2022-08-06,2022-08-06,24,27,-112.0,5.0,1471.06691230005,1516.43040720282,7.047169811320755,7.8133333333333335,3.0,3.0,0.6060606060606061,0.9736842105263158,3.452830188679245,4.533333333333333,3.0,7.0
TEX_CWS_2022-08-06,2022-08-06,11,16,0.0,-24.0,1473.28786634541,1515.55254178782,8.155339805825243,8.894736842105264,3.0,2.0,0.8070175438596491,0.9,4.495145631067961,4.421052631578948,8.0,0.0
BAL_PIT_2022-08-06,2022-08-06,18,20,8.0,-151.0,1498.6700452216,1436.40637430875,7.933962264150943,7.235849056603773,1.0,0.0,1.0784313725490196,0.6825396825396826,4.216981132075472,3.5943396226415096,6.0,3.0
MIL_CIN_2022-08-06,2022-08-06,2,21,36.0,-91.0,1520.4426038058,1472.62090485427,8.076190476190476,7.9326923076923075,4.0,0.0,1.1875,0.6774193548387096,4.647619047619048,4.3173076923076925,5.0,7.0
DET_TB_2022-08-06,2022-08-06,22,8,-131.0,32.0,1450.77305782195,1536.72253463407,7.444444444444445,8.141304347826088,3.0,5.0,0.6363636363636364,1.2439024390243902,3.1944444444444446,4.141304347826087,9.0,1.0
SEA_LAA_2022-08-06,2022-08-06,1,5,21.0,-52.0,1526.47042408248,1472.15883497021,7.783018867924528,7.564102564102564,7.0,1.0,1.163265306122449,0.625,4.084905660377358,3.8076923076923075,2.0,1.0
SEA_LAA_2022-08-06,2022-08-06,1,5,22.0,-53.0,1526.47042408248,1472.15883497021,7.747663551401869,7.556962025316456,2.0,1.0,1.183673469387755,0.6122448979591837,4.065420560747664,3.7721518987341773,3.0,4.0
NYM_ATL_2022-08-06,2022-08-06,14,26,108.0,87.0,1547.71721367015,1558.7212111109,8.780952380952382,8.462962962962964,6.0,2.0,1.763157894736842,1.4545454545454546,4.761904761904762,4.768518518518518,8.0,5.0
CHC_MIA_2022-08-06,2022-08-06,25,7,-73.0,-55.0,1461.29821151331,1469.49611358098,8.163461538461538,7.9605263157894735,2.0,1.0,0.6774193548387096,0.6888888888888889,4.1826923076923075,3.8552631578947367,4.0,0.0
TEX_CWS_2022-08-06,2022-08-06,11,16,8.0,-32.0,1473.28786634541,1515.55254178782,8.14423076923077,8.805194805194805,8.0,0.0,0.8245614035087719,0.8780487804878049,4.528846153846154,4.363636363636363,1.0,2.0
KC_BOS_2022-08-06,2022-08-06,12,23,-111.0,-34.0,1451.02764124707,1507.11544695091,8.27710843373494,8.560747663551401,5.0,4.0,0.6274509803921569,0.9454545454545454,3.927710843373494,4.345794392523365,4.0,7.0
MIL_CIN_2022-08-06,2022-08-06,2,21,34.0,-89.0,1520.4426038058,1472.62090485427,8.084905660377359,7.933333333333334,5.0,7.0,1.163265306122449,0.6935483870967742,4.650943396226415,4.3428571428571425,5.0,1.0
CLE_HOU_2022-08-06,2022-08-06,15,13,7.0,129.0,1503.85796820768,1574.51548617349,8.542857142857143,8.093457943925234,3.0,9.0,1.0588235294117647,1.8157894736842106,4.4,4.5046728971962615,4.0,1.0
STL_NYY_2022-08-06,2022-08-06,28,30,80.0,205.0,1535.81821856844,1576.91001029824,8.518867924528301,8.130841121495328,1.0,0.0,1.2083333333333333,1.8918918918918919,4.613207547169812,5.299065420560748,4.0,3.0
ARI_COL_2022-08-06,2022-08-06,4,6,-38.0,-98.0,1472.34865070425,1464.86812813985,7.368932038834951,8.962264150943396,4.0,1.0,0.7758620689655172,0.7666666666666667,4.203883495145631,4.471698113207547,6.0,5.0
LAD_SD_2022-08-06,2022-08-06,29,10,189.0,51.0,1610.36240179997,1513.45623547505,8.752475247524753,8.225806451612904,5.0,9.0,2.0606060606060606,1.2142857142857142,5.178217821782178,4.559139784946237,8.0,1.0
MIN_TOR_2022-08-06,2022-08-06,17,9,27.0,64.0,1504.64136564973,1544.61983251649,8.415094339622641,9.018867924528301,7.0,3.0,1.12,1.2553191489361701,4.528301886792453,4.830188679245283,6.0,5.0
KC_BOS_2022-08-07,2022-08-07,12,23,-114.0,-31.0,1452.55017335825,1505.59291483973,8.285714285714286,8.601851851851851,4.0,7.0,0.6153846153846154,0.9636363636363636,3.9285714285714284,4.37037037037037,13.0,5.0
ARI_COL_2022-08-07,2022-08-07,4,6,-37.0,-99.0,1470.82910941845,1466.38766942565,7.375,8.990654205607477,6.0,5.0,0.7931034482758621,0.7540983606557377,4.221153846153846,4.4766355140186915,6.0,4.0
LAD_SD_2022-08-07,2022-08-07,29,10,196.0,44.0,1612.11160017371,1511.70703710131,8.784313725490197,8.180851063829786,8.0,1.0,2.090909090909091,1.186046511627907,5.205882352941177,4.5212765957446805,4.0,0.0
SEA_LAA_2022-08-07,2022-08-07,1,5,21.0,-52.0,1522.20437886238,1476.42488019031,7.731481481481482,7.5625,3.0,4.0,1.16,0.6326530612244898,4.055555555555555,3.775,6.0,3.0
TEX_CWS_2022-08-07,2022-08-07,11,16,7.0,-31.0,1477.365532082,1511.47487605123,8.095238095238095,8.76923076923077,1.0,2.0,0.8103448275862069,0.9024390243902439,4.495238095238095,4.333333333333333,2.0,8.0
CHC_MIA_2022-08-07,2022-08-07,25,7,-69.0,-59.0,1463.76673539036,1467.02758970393,8.18095238095238,7.922077922077922,4.0,0.0,0.6935483870967742,0.6739130434782609,4.180952380952381,3.8051948051948052,0.0,3.0
STL_NYY_2022-08-07,2022-08-07,28,30,81.0,204.0,1537.29438947048,1575.4338393962,8.485981308411215,8.148148148148149,4.0,3.0,1.2291666666666667,1.8421052631578947,4.607476635514018,5.277777777777778,12.0,9.0
MIN_TOR_2022-08-07,2022-08-07,17,9,28.0,63.0,1507.30488737577,1541.95631079045,8.439252336448599,9.037383177570094,6.0,5.0,1.14,1.2291666666666667,4.542056074766355,4.831775700934579,2.0,3.0
OAK_SF_2022-08-07,2022-08-07,24,27,-116.0,9.0,1468.65507115273,1518.84224835014,7.074766355140187,7.855263157894737,3.0,7.0,0.5970149253731343,1.0,3.4485981308411215,4.565789473684211,4.0,6.0
DET_TB_2022-08-07,2022-08-07,22,8,-123.0,24.0,1455.48975198889,1532.00584046713,7.486238532110092,8.150537634408602,9.0,1.0,0.6515151515151515,1.2142857142857142,3.2477064220183487,4.10752688172043,0.0,7.0
NYM_ATL_2022-08-07,2022-08-07,14,26,111.0,84.0,1550.21408301711,1556.22434176394,8.820754716981131,8.495412844036696,8.0,5.0,1.7894736842105263,1.4222222222222223,4.7924528301886795,4.770642201834862,5.0,2.0
BAL_PIT_2022-08-07,2022-08-07,18,20,11.0,-154.0,1500.19201567429,1434.88440385606,7.962616822429907,7.224299065420561,6.0,3.0,1.0980392156862746,0.671875,4.233644859813084,3.588785046728972,1.0,8.0
PHI_WSH_2022-08-07,2022-08-07,19,3,60.0,-139.0,1530.1516080513,1432.464352749,8.411214953271028,8.298850574712644,11.0,5.0,1.2291666666666667,0.5818181818181818,4.700934579439252,3.9080459770114944,13.0,1.0
SEA_LAA_2022-08-07,2022-08-07,1,5,24.0,-55.0,1522.20437886238,1476.42488019031,7.73394495412844,7.567901234567901,6.0,3.0,1.18,0.62,4.073394495412844,3.765432098765432,1.0,7.0
LAD_SD_2022-08-07,2022-08-07,29,10,200.0,40.0,1612.11160017371,1511.70703710131,8.805825242718447,8.115789473684211,4.0,0.0,2.121212121212121,1.1590909090909092,5.194174757281553,4.473684210526316,8.0,3.0
ARI_COL_2022-08-07,2022-08-07,4,6,-35.0,-101.0,1470.82910941845,1466.38766942565,7.390476190476191,9.0,6.0,4.0,0.8103448275862069,0.7419354838709677,4.238095238095238,4.472222222222222,2.0,3.0
CLE_HOU_2022-08-07,2022-08-07,15,13,10.0,126.0,1506.40540313087,1571.9680512503,8.556603773584905,8.074074074074074,4.0,1.0,1.0784313725490196,1.7692307692307692,4.39622641509434,4.472222222222222,1.0,0.0
MIL_CIN_2022-08-07,2022-08-07,2,21,38.0,-93.0,1518.08158428702,1474.98192437305,8.074766355140186,7.9245283018867925,5.0,1.0,1.183673469387755,0.6825396825396826,4.654205607476635,4.311320754716981,2.0,4.0
BAL_TOR_2022-08-08,2022-08-08,18,9,4.0,64.0,1495.43966614415,1543.26845891996,7.925925925925926,9.046296296296296,1.0,3.0,1.0769230769230769,1.25,4.203703703703703,4.814814814814815,7.0,4.0
NYM_CIN_2022-08-08,2022-08-08,14,21,114.0,-91.0,1552.31512355439,1477.31048469581,8.83177570093458,7.91588785046729,5.0,4.0,1.8157894736842106,0.6984126984126984,4.794392523364486,4.308411214953271,5.0,1.0
BAL_TOR_2022-08-09,2022-08-09,18,9,7.0,61.0,1497.82753972828,1540.88058533583,7.935779816513762,9.073394495412844,7.0,4.0,1.0961538461538463,1.2244897959183674,4.229357798165138,4.807339449541284,6.0,5.0
PHI_MIA_2022-08-09,2022-08-09,19,7,72.0,-56.0,1533.05932336733,1469.44030091932,8.453703703703704,7.923076923076923,13.0,3.0,1.25,0.6956521739130435,4.777777777777778,3.7948717948717947,4.0,1.0
BOS_ATL_2022-08-09,2022-08-09,23,26,-39.0,81.0,1501.32933629559,1554.12330122666,8.614678899082568,8.436363636363636,5.0,2.0,0.9464285714285714,1.391304347826087,4.376146788990826,4.745454545454545,7.0,9.0
NYM_CIN_2022-08-09,2022-08-09,14,21,118.0,-95.0,1554.01391507362,1475.61169317658,8.814814814814815,7.925925925925926,5.0,1.0,1.8421052631578947,0.6875,4.796296296296297,4.277777777777778,6.0,2.0
SEA_NYY_2022-08-09,2022-08-09,1,30,18.0,201.0,1521.18664489312,1575.79933767976,7.7272727272727275,8.220183486238533,1.0,9.0,1.1568627450980393,1.794871794871795,4.045454545454546,5.3119266055045875,4.0,9.0
OAK_LAA_2022-08-09,2022-08-09,24,5,-118.0,-49.0,1465.51616759931,1476.19993874443,7.092592592592593,7.573170731707317,4.0,7.0,0.5882352941176471,0.64,3.4537037037037037,3.8048780487804876,0.0,1.0
CHC_WSH_2022-08-09,2022-08-09,25,3,-72.0,-151.0,1463.14835518275,1427.76230642519,8.122641509433961,8.284090909090908,0.0,1.0,0.6825396825396826,0.5714285714285714,4.1415094339622645,3.875,6.0,3.0
DET_CLE_2022-08-09,2022-08-09,22,15,-130.0,11.0,1452.61698788478,1507.97463473652,7.445454545454545,8.551401869158878,0.0,1.0,0.6417910447761194,1.0980392156862746,3.2181818181818183,4.364485981308412,2.0,5.0
ARI_PIT_2022-08-09,2022-08-09,4,20,-36.0,-147.0,1474.16034579148,1437.89926631614,7.415094339622642,7.2407407407407405,2.0,8.0,0.7966101694915254,0.6875,4.216981132075472,3.6296296296296298,3.0,0.0
MIL_TB_2022-08-10,2022-08-10,2,8,36.0,31.0,1517.59375762123,1533.03787091427,8.046296296296296,8.159574468085106,2.0,7.0,1.16,1.2380952380952381,4.62962962962963,4.138297872340425,5.0,3.0
LAD_MIN_2022-08-10,2022-08-10,29,17,205.0,27.0,1615.62607036177,1503.99689903057,8.817307692307692,8.462962962962964,8.0,2.0,2.1515151515151514,1.1176470588235294,5.221153846153846,4.518518518518518,10.0,3.0
SEA_NYY_2022-08-10,2022-08-10,1,30,13.0,206.0,1522.77028440837,1574.21569816451,7.711711711711712,8.263636363636364,4.0,9.0,1.1346153846153846,1.8205128205128205,4.045045045045045,5.345454545454546,1.0,0.0
ARI_PIT_2022-08-10,2022-08-10,4,20,-33.0,-150.0,1475.55167783535,1436.50793427227,7.401869158878505,7.201834862385321,3.0,0.0,0.8135593220338984,0.676923076923077,4.205607476635514,3.596330275229358,6.0,4.0
OAK_LAA_2022-08-10,2022-08-10,24,5,-119.0,-48.0,1462.77741411252,1478.93869223122,7.045871559633028,7.542168674698795,0.0,1.0,0.5797101449275363,0.66,3.4220183486238533,3.7710843373493974,1.0,5.0
NYM_CIN_2022-08-10,2022-08-10,14,21,122.0,-99.0,1555.68257449789,1473.94303375231,8.81651376146789,7.926605504587156,6.0,2.0,1.868421052631579,0.676923076923077,4.807339449541284,4.256880733944954,10.0,2.0
HOU_TEX_2022-08-10,2022-08-10,13,11,125.0,1.0,1571.46188218187,1473.23074444413,8.01834862385321,8.10377358490566,0.0,2.0,1.725,0.7966101694915254,4.431192660550459,4.471698113207547,7.0,5.0
COL_STL_2022-08-10,2022-08-10,6,28,-100.0,84.0,1470.31104694882,1534.12922529786,8.990825688073395,8.50925925925926,3.0,12.0,0.7580645161290323,1.25,4.458715596330276,4.675925925925926,16.0,5.0
DET_CLE_2022-08-10,2022-08-10,22,15,-133.0,14.0,1450.71559613559,1509.87602648571,7.4324324324324325,8.574074074074074,2.0,5.0,0.6323529411764706,1.1176470588235294,3.2072072072072073,4.37037037037037,2.0,3.0
BOS_ATL_2022-08-10,2022-08-10,23,26,-41.0,83.0,1499.77307436087,1555.67956316138,8.636363636363637,8.477477477477477,7.0,9.0,0.9298245614035088,1.4130434782608696,4.4,4.783783783783784,4.0,8.0
PHI_MIA_2022-08-10,2022-08-10,19,7,75.0,-59.0,1534.59811264942,1467.90151163723,8.44954128440367,7.886075949367089,4.0,1.0,1.2708333333333333,0.6808510638297872,4.770642201834862,3.759493670886076,4.0,3.0
SEA_NYY_2022-08-10,2022-08-10,1,30,14.0,205.0,1522.77028440837,1574.21569816451,7.705357142857143,8.216216216216216,1.0,0.0,1.1538461538461537,1.775,4.017857142857143,5.297297297297297,4.0,3.0
OAK_LAA_2022-08-10,2022-08-10,24,5,-123.0,-44.0,1462.77741411252,1478.93869223122,7.036363636363636,7.571428571428571,1.0,5.0,0.5714285714285714,0.68,3.4,3.7857142857142856,4.0,5.0
CHC_WSH_2022-08-10,2022-08-10,25,3,-69.0,-154.0,1461.44913995864,1429.4615216493,8.149532710280374,8.280898876404494,6.0,3.0,0.6984126984126984,0.5614035087719298,4.158878504672897,3.865168539325843,4.0,2.0
MIL_TB_2022-08-10,2022-08-10,2,8,38.0,29.0,1517.59375762123,1533.03787091427,8.036697247706423,8.115789473684211,5.0,3.0,1.18,1.2093023255813953,4.63302752293578,4.126315789473685,4.0,3.0
CHC_WSH_2022-08-10,2022-08-10,25,3,-67.0,-156.0,1461.44913995864,1429.4615216493,8.157407407407407,8.28888888888889,4.0,2.0,0.7142857142857143,0.5517241379310345,4.157407407407407,3.8444444444444446,5.0,6.0
DET_CLE_2022-08-11,2022-08-11,22,15,-134.0,15.0,1449.52397362124,1511.06764900006,7.4375,8.568807339449542,2.0,3.0,0.6231884057971014,1.1372549019607843,3.1964285714285716,4.3577981651376145,3.0,4.0
BOS_BAL_2022-08-11,2022-08-11,23,18,-45.0,8.0,1497.53705352283,1499.28590625409,8.63963963963964,7.972727272727273,4.0,6.0,0.9137931034482759,1.1153846153846154,4.396396396396397,4.245454545454545,4.0,3.0
ARI_PIT_2022-08-11,2022-08-11,4,20,-31.0,-152.0,1473.37096469053,1438.68864741709,7.435185185185185,7.2,6.0,4.0,0.8305084745762712,0.6666666666666666,4.222222222222222,3.6,9.0,3.0
COL_STL_2022-08-11,2022-08-11,6,28,-89.0,73.0,1468.22806097101,1536.21221127567,9.10909090909091,8.504587155963304,16.0,5.0,0.7741935483870968,1.2244897959183674,4.5636363636363635,4.678899082568807,8.0,6.0
HOU_TEX_2022-08-11,2022-08-11,13,11,127.0,-1.0,1567.66442261752,1477.02820400848,8.00909090909091,8.093457943925234,7.0,5.0,1.75,0.7833333333333333,4.454545454545454,4.4766355140186915,7.0,3.0
ARI_PIT_2022-08-11,2022-08-11,4,20,-25.0,-158.0,1473.37096469053,1438.68864741709,7.4495412844036695,7.18018018018018,9.0,3.0,0.847457627118644,0.6567164179104478,4.26605504587156,3.5945945945945947,4.0,6.0
CIN_CHC_2022-08-11,2022-08-11,21,25,-107.0,-68.0,1471.48121552812,1462.92102316299,7.909090909090909,8.220183486238533,2.0,5.0,0.6666666666666666,0.703125,4.236363636363636,4.165137614678899,2.0,4.0
COL_STL_2022-08-11,2022-08-11,6,28,-87.0,71.0,1468.22806097101,1536.21221127567,9.108108108108109,8.536363636363637,8.0,6.0,0.7903225806451613,1.2,4.594594594594595,4.6909090909090905,5.0,9.0
HOU_TEX_2022-08-11,2022-08-11,13,11,131.0,-5.0,1567.66442261752,1477.02820400848,8.027027027027026,8.092592592592593,7.0,3.0,1.775,0.7704918032786885,4.4774774774774775,4.462962962962963,4.0,8.0
PHI_MIA_2022-08-11,2022-08-11,19,7,76.0,-60.0,1535.53967805342,1466.95994623323,8.445454545454545,7.9,4.0,3.0,1.2916666666666667,0.6666666666666666,4.763636363636364,3.75,0.0,3.0
CWS_DET_2022-08-12,2022-08-12,16,22,-25.0,-135.0,1508.68715285718,1448.3440416874,8.848101265822784,7.433628318584071,8.0,3.0,0.926829268292683,0.6142857142857143,4.379746835443038,3.1946902654867255,2.0,0.0
BOS_NYY_2022-08-12,2022-08-12,23,30,-44.0,204.0,1498.79211182775,1572.64835664632,8.633928571428571,8.178571428571429,4.0,3.0,0.9310344827586207,1.7317073170731707,4.392857142857143,5.276785714285714,3.0,2.0
NYM_PHI_2022-08-12,2022-08-12,14,19,130.0,73.0,1558.14439272208,1532.54627872877,8.854545454545455,8.432432432432432,10.0,0.0,1.894736842105263,1.2653061224489797,4.8545454545454545,4.7207207207207205,1.0,2.0
TOR_CLE_2022-08-12,2022-08-12,9,15,60.0,16.0,1539.42221881002,1512.2475809339,9.072727272727272,8.563636363636364,5.0,4.0,1.2,1.1568627450980393,4.8090909090909095,4.3545454545454545,0.0,8.0
